値段,株数,金額,時刻
15130,100,1513000,13:38:36
15125,200,3025000,13:38:35
15130,100,1513000,13:38:35
15130,700,10591000,13:38:34
15135,100,1513500,13:38:34
15130,100,1513000,13:38:34
15130,200,3026000,13:38:34
15135,100,1513500,13:38:32
15130,100,1513000,13:38:32
15135,100,1513500,13:38:32
15130,100,1513000,13:38:32
15135,100,1513500,13:38:32
15130,100,1513000,13:38:32
15130,100,1513000,13:38:32
15135,100,1513500,13:38:31
15130,100,1513000,13:38:30
15135,100,1513500,13:38:30
15130,100,1513000,13:38:30
15140,100,1514000,13:38:30
15140,200,3028000,13:38:28
15135,100,1513500,13:38:27
15140,100,1514000,13:38:26
15135,100,1513500,13:38:26
15135,100,1513500,13:38:25
15135,200,3027000,13:38:25
15130,200,3026000,13:38:25
15130,400,6052000,13:38:25
15135,100,1513500,13:38:25
15135,100,1513500,13:38:24
15140,100,1514000,13:38:24
15140,100,1514000,13:38:24
15140,400,6056000,13:38:24
15135,100,1513500,13:38:24
15135,600,9081000,13:38:24
15135,100,1513500,13:38:24
15135,100,1513500,13:38:23
15135,100,1513500,13:38:23
15135,100,1513500,13:38:23
15135,300,4540500,13:38:22
15130,200,3026000,13:38:22
15140,100,1514000,13:38:22
15135,100,1513500,13:38:22
15140,100,1514000,13:38:22
15140,300,4542000,13:38:22
15130,400,6052000,13:38:22
15130,100,1513000,13:38:21
15130,300,4539000,13:38:20
15135,200,3027000,13:38:20
15140,100,1514000,13:38:19
15140,100,1514000,13:38:18
15135,200,3027000,13:38:18
15130,100,1513000,13:38:18
15130,200,3026000,13:38:17
15130,100,1513000,13:38:17
15120,200,3024000,13:38:17
15125,500,7562500,13:38:16
15125,500,7562500,13:38:16
15135,100,1513500,13:38:15
15130,100,1513000,13:38:15
15130,100,1513000,13:38:15
15130,100,1513000,13:38:15
15135,100,1513500,13:38:15
15135,100,1513500,13:38:15
15135,100,1513500,13:38:14
15135,100,1513500,13:38:14
15140,300,4542000,13:38:14
15150,100,1515000,13:38:14
15150,100,1515000,13:38:14
15145,100,1514500,13:38:14
15140,100,1514000,13:38:14
15145,200,3029000,13:38:13
15150,100,1515000,13:38:13
15165,100,1516500,13:38:13
15160,100,1516000,13:38:13
15155,100,1515500,13:38:13
15150,100,1515000,13:38:13
15145,100,1514500,13:38:13
15140,100,1514000,13:38:13
15140,100,1514000,13:38:13
15120,900,13608000,13:38:12
15125,600,9075000,13:38:12
15130,1000,15130000,13:38:12
15135,400,6054000,13:38:12
15140,300,4542000,13:38:12
15145,300,4543500,13:38:12
15150,400,6060000,13:38:12
15155,100,1515500,13:38:12
15160,100,1516000,13:38:12
15150,600,9090000,13:38:11
15150,100,1515000,13:38:11
15140,100,1514000,13:38:11
15145,200,3029000,13:38:11
15140,100,1514000,13:38:10
15130,100,1513000,13:38:09
15120,100,1512000,13:38:09
15125,100,1512500,13:38:09
15125,100,1512500,13:38:08
15130,100,1513000,13:38:08
15135,100,1513500,13:38:08
15135,100,1513500,13:38:08
15125,200,3025000,13:38:08
15130,300,4539000,13:38:08
15130,100,1513000,13:38:08
15130,200,3026000,13:38:07
15120,100,1512000,13:38:07
15115,400,6046000,13:38:07
15115,200,3023000,13:38:07
15110,300,4533000,13:38:07
15105,100,1510500,13:38:07
15105,100,1510500,13:38:07
15105,100,1510500,13:38:07
15100,2200,33220000,13:38:07
15095,300,4528500,13:38:07
15090,400,6036000,13:38:07
15090,400,6036000,13:38:07
15085,100,1508500,13:38:06
15080,100,1508000,13:38:05
15085,100,1508500,13:38:04
15080,200,3016000,13:38:04
15085,100,1508500,13:38:04
15085,100,1508500,13:38:04
15085,500,7542500,13:38:04
15080,300,4524000,13:38:04
15075,3900,58792500,13:38:04
15075,100,1507500,13:38:03
15070,100,1507000,13:38:02
15075,100,1507500,13:38:01
15070,200,3014000,13:38:01
15060,100,1506000,13:38:00
15070,100,1507000,13:37:59
15070,100,1507000,13:37:59
15070,200,3014000,13:37:59
15065,100,1506500,13:37:58
15075,100,1507500,13:37:58
15075,600,9045000,13:37:58
15075,100,1507500,13:37:58
15080,100,1508000,13:37:57
15080,100,1508000,13:37:56
15080,100,1508000,13:37:55
15085,200,3017000,13:37:55
15080,1700,25636000,13:37:55
15080,400,6032000,13:37:55
15080,1500,22620000,13:37:55
15080,200,3016000,13:37:54
15075,200,3015000,13:37:53
15080,100,1508000,13:37:53
15080,100,1508000,13:37:53
15080,100,1508000,13:37:53
15080,100,1508000,13:37:53
15075,300,4522500,13:37:53
15070,2100,31647000,13:37:53
15060,100,1506000,13:37:49
15065,100,1506500,13:37:49
15055,100,1505500,13:37:48
15070,100,1507000,13:37:48
15065,100,1506500,13:37:48
15065,100,1506500,13:37:48
15065,100,1506500,13:37:48
15055,100,1505500,13:37:48
15070,100,1507000,13:37:48
15065,100,1506500,13:37:48
15060,100,1506000,13:37:47
15060,100,1506000,13:37:47
15055,300,4516500,13:37:46
15060,100,1506000,13:37:46
15070,100,1507000,13:37:46
15070,100,1507000,13:37:46
15065,300,4519500,13:37:45
15070,100,1507000,13:37:45
15070,200,3014000,13:37:44
15075,100,1507500,13:37:43
15065,100,1506500,13:37:43
15070,100,1507000,13:37:43
15065,300,4519500,13:37:43
15055,100,1505500,13:37:41
15070,300,4521000,13:37:41
15060,100,1506000,13:37:41
15070,100,1507000,13:37:40
15070,100,1507000,13:37:40
15060,100,1506000,13:37:40
15060,100,1506000,13:37:40
15065,300,4519500,13:37:40
15070,100,1507000,13:37:40
15075,100,1507500,13:37:40
15075,500,7537500,13:37:39
15070,1000,15070000,13:37:39
15065,3400,51221000,13:37:39
15060,800,12048000,13:37:39
15055,100,1505500,13:37:39
15050,1100,16555000,13:37:39
15050,100,1505000,13:37:39
15045,1300,19558500,13:37:39
15045,100,1504500,13:37:39
15045,100,1504500,13:37:39
15040,700,10528000,13:37:39
15040,200,3008000,13:37:39
15040,100,1504000,13:37:38
15030,100,1503000,13:37:38
15030,100,1503000,13:37:37
15030,300,4509000,13:37:37
15035,100,1503500,13:37:37
15040,100,1504000,13:37:37
15035,200,3007000,13:37:37
15030,100,1503000,13:37:36
15020,200,3004000,13:37:31
15025,200,3005000,13:37:31
15035,100,1503500,13:37:31
15030,100,1503000,13:37:30
15030,100,1503000,13:37:30
15025,100,1502500,13:37:29
15020,100,1502000,13:37:29
15015,100,1501500,13:37:27
15015,200,3003000,13:37:26
15010,100,1501000,13:37:26
15010,100,1501000,13:37:24
15020,100,1502000,13:37:24
15020,100,1502000,13:37:23
15015,100,1501500,13:37:22
15025,100,1502500,13:37:19
15015,100,1501500,13:37:19
15010,100,1501000,13:37:18
15010,100,1501000,13:37:18
15005,100,1500500,13:37:17
15005,200,3001000,13:37:16
15010,100,1501000,13:37:16
15030,100,1503000,13:37:15
15025,100,1502500,13:37:14
15020,100,1502000,13:37:13
15025,100,1502500,13:37:12
15025,100,1502500,13:37:12
15010,200,3002000,13:37:11
15005,100,1500500,13:37:10
15010,100,1501000,13:37:10
15015,200,3003000,13:37:10
15020,200,3004000,13:37:10
15025,100,1502500,13:37:10
15030,100,1503000,13:37:10
15035,100,1503500,13:37:07
15040,100,1504000,13:37:07
15040,300,4512000,13:37:07
15040,100,1504000,13:37:07
15040,100,1504000,13:37:07
15035,600,9021000,13:37:07
15035,100,1503500,13:37:07
15030,100,1503000,13:37:07
15020,100,1502000,13:37:07
15030,200,3006000,13:37:05
15035,100,1503500,13:37:05
15035,100,1503500,13:37:04
15035,100,1503500,13:37:04
15030,100,1503000,13:37:04
15030,300,4509000,13:37:03
15025,100,1502500,13:37:03
15025,700,10517500,13:37:02
15030,100,1503000,13:37:02
15030,100,1503000,13:37:02
15030,300,4509000,13:37:02
15030,100,1503000,13:37:02
15025,100,1502500,13:37:00
15030,400,6012000,13:37:00
15025,100,1502500,13:37:00
15025,200,3005000,13:36:59
15020,200,3004000,13:36:59
15015,100,1501500,13:36:59
15015,100,1501500,13:36:59
15010,200,3002000,13:36:59
15000,100,1500000,13:36:59
15010,200,3002000,13:36:58
15000,100,1500000,13:36:58
15000,100,1500000,13:36:58
15010,200,3002000,13:36:58
15005,100,1500500,13:36:57
15020,800,12016000,13:36:56
15015,500,7507500,13:36:56
15010,700,10507000,13:36:56
15005,300,4501500,13:36:56
15000,200,3000000,13:36:56
15000,1000,15000000,13:36:55
15000,1000,15000000,13:36:55
15000,200,3000000,13:36:54
14995,200,2999000,13:36:54
14990,100,1499000,13:36:54
14990,100,1499000,13:36:54
14985,100,1498500,13:36:54
14980,100,1498000,13:36:54
14985,100,1498500,13:36:53
14995,100,1499500,13:36:52
14990,100,1499000,13:36:52
14990,200,2998000,13:36:52
14985,100,1498500,13:36:51
14995,100,1499500,13:36:51
14980,100,1498000,13:36:50
14990,100,1499000,13:36:50
14980,300,4494000,13:36:50
14985,100,1498500,13:36:50
14995,100,1499500,13:36:49
15010,400,6004000,13:36:49
15005,800,12004000,13:36:49
15000,300,4500000,13:36:49
14995,100,1499500,13:36:49
14995,100,1499500,13:36:49
14990,100,1499000,13:36:48
14990,100,1499000,13:36:48
14990,100,1499000,13:36:48
14980,100,1498000,13:36:48
14980,100,1498000,13:36:47
14995,100,1499500,13:36:46
14990,100,1499000,13:36:46
14990,200,2998000,13:36:46
14980,100,1498000,13:36:45
14985,100,1498500,13:36:45
14990,100,1499000,13:36:45
14985,100,1498500,13:36:45
14990,100,1499000,13:36:44
14995,800,11996000,13:36:44
15000,2200,33000000,13:36:44
15005,900,13504500,13:36:43
15010,300,4503000,13:36:43
15015,100,1501500,13:36:42
15010,100,1501000,13:36:42
15020,300,4506000,13:36:42
15030,200,3006000,13:36:42
15025,100,1502500,13:36:42
15025,100,1502500,13:36:41
15025,100,1502500,13:36:40
15010,100,1501000,13:36:39
15015,400,6006000,13:36:39
15030,100,1503000,13:36:38
15020,100,1502000,13:36:38
15020,100,1502000,13:36:38
15015,200,3003000,13:36:38
15010,100,1501000,13:36:38
15020,200,3004000,13:36:37
15015,300,4504500,13:36:37
15010,100,1501000,13:36:37
15005,100,1500500,13:36:37
15010,100,1501000,13:36:36
15010,100,1501000,13:36:35
15005,100,1500500,13:36:35
15005,300,4501500,13:36:34
15005,100,1500500,13:36:34
15010,800,12008000,13:36:34
15020,1300,19526000,13:36:34
15025,1200,18030000,13:36:34
15035,100,1503500,13:36:32
15030,1300,19539000,13:36:31
15035,100,1503500,13:36:31
15035,1300,19545500,13:36:31
15040,300,4512000,13:36:31
15045,200,3009000,13:36:30
15045,100,1504500,13:36:28
15055,100,1505500,13:36:28
15045,100,1504500,13:36:27
15045,100,1504500,13:36:27
15040,100,1504000,13:36:27
15050,100,1505000,13:36:27
15045,100,1504500,13:36:27
15035,400,6014000,13:36:26
15040,100,1504000,13:36:26
15055,100,1505500,13:36:26
15050,200,3010000,13:36:26
15045,100,1504500,13:36:26
15040,100,1504000,13:36:24
15045,100,1504500,13:36:24
15045,200,3009000,13:36:24
15040,100,1504000,13:36:24
15045,100,1504500,13:36:23
15050,400,6020000,13:36:23
15050,200,3010000,13:36:23
15055,500,7527500,13:36:23
15055,100,1505500,13:36:23
15065,100,1506500,13:36:23
15060,300,4518000,13:36:21
15060,100,1506000,13:36:21
15065,100,1506500,13:36:20
15065,100,1506500,13:36:19
15065,100,1506500,13:36:18
15065,100,1506500,13:36:17
15060,100,1506000,13:36:17
15065,200,3013000,13:36:15
15065,100,1506500,13:36:15
15065,100,1506500,13:36:15
15070,100,1507000,13:36:14
15065,600,9039000,13:36:14
15065,100,1506500,13:36:11
15055,100,1505500,13:36:10
15060,100,1506000,13:36:10
15060,100,1506000,13:36:10
15065,200,3013000,13:36:10
15070,200,3014000,13:36:10
15075,100,1507500,13:36:10
15080,100,1508000,13:36:09
15075,100,1507500,13:36:09
15075,100,1507500,13:36:08
15075,100,1507500,13:36:08
15075,200,3015000,13:36:07
15065,100,1506500,13:36:07
15070,200,3014000,13:36:07
15075,100,1507500,13:36:07
15075,100,1507500,13:36:07
15075,100,1507500,13:36:06
15075,100,1507500,13:36:06
15075,300,4522500,13:36:06
15055,300,4516500,13:36:06
15060,100,1506000,13:36:06
15065,100,1506500,13:36:06
15070,100,1507000,13:36:06
15070,100,1507000,13:36:06
15065,200,3013000,13:36:05
15055,100,1505500,13:36:05
15050,100,1505000,13:36:05
15055,100,1505500,13:36:05
15065,100,1506500,13:36:05
15055,100,1505500,13:36:05
15060,100,1506000,13:36:05
15050,100,1505000,13:36:04
15055,300,4516500,13:36:04
15060,100,1506000,13:36:04
15065,100,1506500,13:36:04
15065,100,1506500,13:36:04
15070,100,1507000,13:36:04
15075,100,1507500,13:36:04
15070,100,1507000,13:36:03
15075,200,3015000,13:36:03
15065,100,1506500,13:36:03
15070,300,4521000,13:36:03
15080,300,4524000,13:36:03
15080,100,1508000,13:36:03
15075,100,1507500,13:36:03
15075,100,1507500,13:36:03
15075,100,1507500,13:36:02
15070,300,4521000,13:36:02
15065,100,1506500,13:36:02
15065,100,1506500,13:36:01
15065,400,6026000,13:36:01
15060,200,3012000,13:36:01
15060,100,1506000,13:36:01
15060,200,3012000,13:36:01
15055,600,9033000,13:36:01
15055,100,1505500,13:36:00
15050,600,9030000,13:35:59
15050,100,1505000,13:35:59
15045,300,4513500,13:35:59
15045,1200,18054000,13:35:59
15045,100,1504500,13:35:59
15040,900,13536000,13:35:59
15035,200,3007000,13:35:59
15030,200,3006000,13:35:59
15025,300,4507500,13:35:59
15020,200,3004000,13:35:59
15010,100,1501000,13:35:59
15005,100,1500500,13:35:58
15000,200,3000000,13:35:58
15000,100,1500000,13:35:58
14995,100,1499500,13:35:58
14995,100,1499500,13:35:58
14995,100,1499500,13:35:58
14995,100,1499500,13:35:58
15000,1000,15000000,13:35:58
15000,4000,60000000,13:35:58
15005,600,9003000,13:35:58
15010,200,3002000,13:35:57
15020,100,1502000,13:35:55
15010,600,9006000,13:35:54
15025,200,3005000,13:35:54
15020,300,4506000,13:35:54
15025,400,6010000,13:35:54
15030,100,1503000,13:35:54
15035,100,1503500,13:35:52
15030,100,1503000,13:35:52
15030,100,1503000,13:35:51
15035,100,1503500,13:35:51
15040,100,1504000,13:35:49
15030,400,6012000,13:35:48
15045,500,7522500,13:35:47
15040,300,4512000,13:35:47
15035,500,7517500,13:35:47
15030,200,3006000,13:35:47
15015,100,1501500,13:35:47
15025,300,4507500,13:35:47
15020,100,1502000,13:35:46
15025,100,1502500,13:35:46
15030,100,1503000,13:35:46
15030,100,1503000,13:35:45
15025,400,6010000,13:35:45
15030,300,4509000,13:35:45
15035,100,1503500,13:35:45
15040,100,1504000,13:35:45
15040,500,7520000,13:35:45
15035,100,1503500,13:35:45
15045,100,1504500,13:35:45
15055,100,1505500,13:35:45
15050,400,6020000,13:35:45
15045,200,3009000,13:35:45
15045,100,1504500,13:35:44
15040,200,3008000,13:35:44
15045,300,4513500,13:35:44
15050,500,7525000,13:35:44
15050,100,1505000,13:35:43
15050,300,4515000,13:35:43
15050,100,1505000,13:35:43
15045,100,1504500,13:35:42
15045,100,1504500,13:35:41
15045,100,1504500,13:35:41
15040,100,1504000,13:35:41
15040,100,1504000,13:35:40
15030,300,4509000,13:35:40
15020,500,7510000,13:35:40
15025,400,6010000,13:35:40
15030,300,4509000,13:35:40
15035,100,1503500,13:35:40
15035,200,3007000,13:35:39
15040,100,1504000,13:35:39
15040,100,1504000,13:35:37
15045,100,1504500,13:35:37
15045,200,3009000,13:35:37
15040,100,1504000,13:35:36
15045,200,3009000,13:35:36
15045,100,1504500,13:35:36
15040,100,1504000,13:35:36
15045,100,1504500,13:35:36
15045,200,3009000,13:35:35
15045,100,1504500,13:35:34
15040,100,1504000,13:35:34
15045,100,1504500,13:35:34
15045,100,1504500,13:35:34
15045,100,1504500,13:35:34
15045,600,9027000,13:35:34
15050,100,1505000,13:35:34
15060,100,1506000,13:35:33
15060,100,1506000,13:35:33
15050,100,1505000,13:35:31
15055,100,1505500,13:35:31
15050,400,6020000,13:35:31
15050,100,1505000,13:35:31
15050,100,1505000,13:35:31
15050,100,1505000,13:35:31
15050,100,1505000,13:35:31
15050,100,1505000,13:35:30
15050,100,1505000,13:35:30
15050,100,1505000,13:35:30
15050,100,1505000,13:35:29
15050,100,1505000,13:35:29
15050,600,9030000,13:35:29
15045,100,1504500,13:35:29
15045,100,1504500,13:35:28
15040,100,1504000,13:35:28
15040,100,1504000,13:35:28
15045,400,6018000,13:35:28
15040,100,1504000,13:35:28
15040,300,4512000,13:35:27
15035,100,1503500,13:35:27
15035,100,1503500,13:35:27
15035,100,1503500,13:35:27
15045,100,1504500,13:35:27
15040,100,1504000,13:35:27
15040,300,4512000,13:35:26
15040,200,3008000,13:35:26
15035,100,1503500,13:35:26
15030,200,3006000,13:35:26
15025,100,1502500,13:35:26
15020,100,1502000,13:35:26
14995,100,1499500,13:35:26
15000,800,12000000,13:35:26
15005,600,9003000,13:35:26
15010,800,12008000,13:35:26
15015,200,3003000,13:35:26
15030,200,3006000,13:35:25
15030,100,1503000,13:35:25
15030,100,1503000,13:35:25
15030,100,1503000,13:35:25
15025,200,3005000,13:35:25
15020,2900,43558000,13:35:25
15015,1300,19519500,13:35:25
15015,100,1501500,13:35:25
15015,200,3003000,13:35:25
15015,400,6006000,13:35:25
15015,100,1501500,13:35:24
15015,200,3003000,13:35:24
15010,700,10507000,13:35:23
15005,800,12004000,13:35:23
15000,1200,18000000,13:35:23
14990,800,11992000,13:35:23
14995,2600,38987000,13:35:23
14990,100,1499000,13:35:23
14990,100,1499000,13:35:23
14990,400,5996000,13:35:23
14990,500,7495000,13:35:23
14990,100,1499000,13:35:22
14985,200,2997000,13:35:22
14990,100,1499000,13:35:22
14990,100,1499000,13:35:22
14990,100,1499000,13:35:22
14985,500,7492500,13:35:22
14980,500,7490000,13:35:22
14980,100,1498000,13:35:22
14980,200,2996000,13:35:22
14975,100,1497500,13:35:22
14970,1000,14970000,13:35:22
14965,200,2993000,13:35:22
14960,4300,64328000,13:35:22
14955,200,2991000,13:35:22
14950,1100,16445000,13:35:22
14950,100,1495000,13:35:20
14945,100,1494500,13:35:20
14950,200,2990000,13:35:20
14950,100,1495000,13:35:20
14945,1000,14945000,13:35:20
14950,800,11960000,13:35:20
14950,300,4485000,13:35:20
14950,2400,35880000,13:35:20
14955,1500,22432500,13:35:20
14955,100,1495500,13:35:18
14960,200,2992000,13:35:15
14960,100,1496000,13:35:15
14960,100,1496000,13:35:15
14960,500,7480000,13:35:09
14965,500,7482500,13:35:09
14970,200,2994000,13:35:08
14970,100,1497000,13:35:06
14980,400,5992000,13:35:05
14980,100,1498000,13:35:05
14980,100,1498000,13:35:04
14980,100,1498000,13:35:02
14970,100,1497000,13:35:01
14965,100,1496500,13:35:00
14975,100,1497500,13:34:59
14970,100,1497000,13:34:59
14970,200,2994000,13:34:59
14965,200,2993000,13:34:58
14960,100,1496000,13:34:58
14960,100,1496000,13:34:57
14965,100,1496500,13:34:57
14975,100,1497500,13:34:54
14980,100,1498000,13:34:53
14980,200,2996000,13:34:52
14975,200,2995000,13:34:51
14980,100,1498000,13:34:51
14975,100,1497500,13:34:50
14970,100,1497000,13:34:50
14980,100,1498000,13:34:49
14975,100,1497500,13:34:49
14970,100,1497000,13:34:49
14960,100,1496000,13:34:49
14965,300,4489500,13:34:49
14970,200,2994000,13:34:49
14975,200,2995000,13:34:49
14975,100,1497500,13:34:49
14975,200,2995000,13:34:48
14985,300,4495500,13:34:48
14980,100,1498000,13:34:47
14980,100,1498000,13:34:47
14980,100,1498000,13:34:47
14970,100,1497000,13:34:46
14970,100,1497000,13:34:46
14965,100,1496500,13:34:45
14950,100,1495000,13:34:45
14955,100,1495500,13:34:45
14960,200,2992000,13:34:45
14965,100,1496500,13:34:42
14985,300,4495500,13:34:42
14980,400,5992000,13:34:42
14975,500,7487500,13:34:42
14970,400,5988000,13:34:42
14970,100,1497000,13:34:42
14965,200,2993000,13:34:42
14955,100,1495500,13:34:41
14955,400,5982000,13:34:41
14955,100,1495500,13:34:41
14965,100,1496500,13:34:40
14960,100,1496000,13:34:40
