値段,株数,金額,時刻
16210,100,1621000,12:35:25
16210,100,1621000,12:35:24
16205,100,1620500,12:35:23
16200,100,1620000,12:35:22
16200,100,1620000,12:35:22
16200,300,4860000,12:35:22
16200,100,1620000,12:35:18
16200,100,1620000,12:35:18
16200,100,1620000,12:35:18
16200,100,1620000,12:35:17
16205,100,1620500,12:35:12
16205,100,1620500,12:35:11
16195,200,3239000,12:35:11
16195,200,3239000,12:35:11
16200,100,1620000,12:35:11
16200,200,3240000,12:35:11
16205,100,1620500,12:35:10
16210,100,1621000,12:35:09
16210,500,8105000,12:35:08
16205,300,4861500,12:35:08
16200,300,4860000,12:35:08
16200,100,1620000,12:35:08
16190,100,1619000,12:35:04
16195,500,8097500,12:35:03
16185,100,1618500,12:35:00
16185,100,1618500,12:34:59
16185,700,11329500,12:34:57
16185,100,1618500,12:34:57
16190,100,1619000,12:34:57
16195,100,1619500,12:34:56
16195,100,1619500,12:34:56
16195,200,3239000,12:34:53
16190,200,3238000,12:34:53
16190,100,1619000,12:34:53
16185,100,1618500,12:34:52
16185,100,1618500,12:34:51
16185,100,1618500,12:34:51
16185,100,1618500,12:34:49
16185,100,1618500,12:34:49
16185,100,1618500,12:34:48
16185,100,1618500,12:34:47
16190,100,1619000,12:34:41
16185,100,1618500,12:34:39
16185,100,1618500,12:34:38
16180,100,1618000,12:34:35
16180,500,8090000,12:34:35
16180,300,4854000,12:34:35
16185,300,4855500,12:34:35
16185,400,6474000,12:34:35
16190,700,11333000,12:34:35
16195,100,1619500,12:34:32
16195,100,1619500,12:34:30
16195,100,1619500,12:34:30
16200,100,1620000,12:34:29
16200,100,1620000,12:34:29
16200,100,1620000,12:34:29
16205,100,1620500,12:34:29
16210,100,1621000,12:34:28
16205,200,3241000,12:34:28
16200,100,1620000,12:34:28
16205,100,1620500,12:34:28
16200,100,1620000,12:34:28
16200,100,1620000,12:34:28
16200,100,1620000,12:34:27
16200,100,1620000,12:34:27
16205,100,1620500,12:34:27
16210,100,1621000,12:34:27
16205,200,3241000,12:34:27
16205,100,1620500,12:34:27
16200,100,1620000,12:34:27
16200,100,1620000,12:34:26
16195,100,1619500,12:34:22
16200,100,1620000,12:34:22
16195,200,3239000,12:34:21
16200,100,1620000,12:34:20
16190,200,3238000,12:34:18
16195,100,1619500,12:34:17
16200,100,1620000,12:34:16
16200,100,1620000,12:34:15
16200,100,1620000,12:34:15
16195,1100,17814500,12:34:15
16180,100,1618000,12:34:15
16185,300,4855500,12:34:15
16190,300,4857000,12:34:15
16190,200,3238000,12:34:14
16190,100,1619000,12:34:14
16190,200,3238000,12:34:13
16190,100,1619000,12:34:13
16200,100,1620000,12:34:11
16205,400,6482000,12:34:10
16200,200,3240000,12:34:10
16195,100,1619500,12:34:08
16195,200,3239000,12:34:08
16195,100,1619500,12:34:08
16200,100,1620000,12:34:07
16205,100,1620500,12:34:04
16200,100,1620000,12:34:04
16205,100,1620500,12:34:03
16205,300,4861500,12:34:02
16210,100,1621000,12:34:01
16205,100,1620500,12:34:00
16210,100,1621000,12:34:00
16205,100,1620500,12:33:57
16210,100,1621000,12:33:57
16200,300,4860000,12:33:56
16190,100,1619000,12:33:54
16195,100,1619500,12:33:54
16190,100,1619000,12:33:52
16185,100,1618500,12:33:52
16190,200,3238000,12:33:49
16185,100,1618500,12:33:49
16185,100,1618500,12:33:49
16175,1000,16175000,12:33:49
16180,1500,24270000,12:33:49
16185,400,6474000,12:33:49
16190,400,6476000,12:33:49
16195,200,3239000,12:33:49
16195,100,1619500,12:33:48
16200,300,4860000,12:33:48
16200,100,1620000,12:33:46
16195,100,1619500,12:33:45
16185,1300,21040500,12:33:44
16190,1100,17809000,12:33:44
16195,500,8097500,12:33:44
16200,900,14580000,12:33:44
16205,200,3241000,12:33:44
16220,300,4866000,12:33:42
16215,400,6486000,12:33:42
16210,100,1621000,12:33:42
16210,100,1621000,12:33:41
16215,100,1621500,12:33:40
16205,100,1620500,12:33:38
16205,100,1620500,12:33:38
16205,100,1620500,12:33:37
16205,100,1620500,12:33:36
16205,300,4861500,12:33:35
16210,100,1621000,12:33:35
16210,100,1621000,12:33:34
16210,100,1621000,12:33:34
16215,100,1621500,12:33:33
16215,100,1621500,12:33:33
16215,300,4864500,12:33:33
16205,200,3241000,12:33:33
16210,500,8105000,12:33:32
16210,100,1621000,12:33:32
16210,100,1621000,12:33:32
16215,100,1621500,12:33:32
16215,100,1621500,12:33:30
16225,100,1622500,12:33:29
16225,200,3245000,12:33:28
16230,100,1623000,12:33:28
16230,100,1623000,12:33:27
16240,200,3248000,12:33:27
16235,700,11364500,12:33:27
16230,800,12984000,12:33:27
16225,1100,17847500,12:33:27
16220,200,3244000,12:33:27
16215,100,1621500,12:33:26
16215,100,1621500,12:33:26
16210,100,1621000,12:33:22
16205,100,1620500,12:33:17
16210,100,1621000,12:33:17
16210,200,3242000,12:33:16
16210,200,3242000,12:33:15
16205,100,1620500,12:33:15
16200,100,1620000,12:33:12
16205,100,1620500,12:33:11
16205,100,1620500,12:33:11
16205,100,1620500,12:33:10
16205,200,3241000,12:33:10
16200,600,9720000,12:33:09
16195,600,9717000,12:33:09
16190,300,4857000,12:33:09
16190,100,1619000,12:33:09
16185,300,4855500,12:33:07
16180,200,3236000,12:33:07
16175,100,1617500,12:33:04
16175,100,1617500,12:33:01
16175,100,1617500,12:33:01
16175,100,1617500,12:33:00
16175,100,1617500,12:32:58
16175,400,6470000,12:32:58
16175,200,3235000,12:32:53
16170,100,1617000,12:32:53
16170,100,1617000,12:32:51
16170,100,1617000,12:32:51
16175,100,1617500,12:32:51
16180,100,1618000,12:32:50
16180,100,1618000,12:32:46
16190,500,8095000,12:32:46
16185,400,6474000,12:32:46
16180,100,1618000,12:32:46
16175,400,6470000,12:32:45
16180,100,1618000,12:32:45
16190,100,1619000,12:32:43
16195,100,1619500,12:32:37
16195,100,1619500,12:32:37
16195,200,3239000,12:32:37
16195,100,1619500,12:32:37
16195,200,3239000,12:32:36
